Company,Inches,RAM,Memory,OpSys,Weights,Price,X_res,Y_res,Gaming,Touchscreen,ppi,Cpu Brand,Gpu brand
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Alienware,17.3,32,1512,Windows,15,963.9260148,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
Lenovo,14,8,512,Windows,10.6,963.9260148,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Dell,15.6,16,512,Windows,8,963.9260148,3840,2160,0,0,282.4239962,Intel Core i7,NVIDIA
Lenovo,14,4,512,Windows,5.8,963.9260148,1600,900,0,0,131.1254268,Intel Core i5,Intel 
Lenovo,15.6,8,512,Windows,3.75,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Dell,15,16,512,Others/Linux/Mac OS,3.3,1750,1920,1080,0,0,146.860478,Intel Core i5,Intel 
ASUS,14,2,2048,Windows,3.97,2699,1920,1080,0,0,157.3505121,Intel Core i7,NVIDIA
HP,15.6,16,2048,Windows,4.5,963.9260148,3840,2160,0,0,282.4239962,Intel Core i7,Intel 
HP,15.6,16,8192,Windows,4.5,963.9260148,3840,2160,0,0,282.4239962,Intel Core i7,Intel 
HP,15.6,16,512,Windows,4.5,963.9260148,3840,2160,0,0,282.4239962,Intel Core i7,Intel 
HP,15.6,16,4096,Windows,4.5,963.9260148,3840,2160,0,0,282.4239962,Intel Core i7,Intel 
HP,15.6,16,2048,Windows,4.5,963.9260148,3840,2160,0,0,282.4239962,Intel Core i7,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
MSI,15.6,16,512,Windows,4.96,1253.84,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
ASUS,14,4,128,Chrome OS,5.19,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Dell,17.3,8,1024,Windows,7.88,999,1920,1080,0,0,127.3356746,Intel Core i5,Intel 
ASUS,15.6,16,512,Windows,4.63,1099.99,1920,1080,0,0,141.2119981,AMD Processor,NVIDIA
ASUS,15.6,8,1024,Windows,6,996.3,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Microsoft,15,16,256,Windows,6.74,1099,3240,2160,0,0,259.5996918,Intel Core i7,NVIDIA
Dell,14,16,512,Windows,3.6,965,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Dell,14,16,512,Windows,13,999.95,1920,1080,0,1,157.3505121,Intel Core i7,NVIDIA
HP,15.6,8,512,Windows,3.62,905.9,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
Acer,14,4,32,Chrome OS,2.87,319.64,1920,1080,0,0,157.3505121,AMD Processor,Intel 
HP,12.5,8,180,Windows,2.95,963.9260148,1366,768,0,0,125.367428,Intel Core i7,Intel 
Dell,15.6,16,500,Windows,11,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Computer Upgrade King,14,16,250,Windows,3.4,432.5,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,12.5,8,180,Windows,5.2,963.9260148,1920,1080,0,0,176.2325736,Intel Core i5,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Dell,17,32,1024,Windows,6.6,2999,1920,1080,0,0,129.5827747,Intel Core i9,NVIDIA
Acer,15.6,8,512,Windows,4.37,716.32,1920,1080,0,0,141.2119981,Intel Core i7,AMD
Acer,15.6,8,256,Windows,4.37,628.92,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,15.6,16,512,Windows,4.37,850.54,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP,14,16,1024,Windows,6,963.9260148,1366,768,0,0,111.9352036,Athlon Processor,AMD
Panasonic,13.1,16,1024,Windows,7.9,655.91,1024,768,0,1,97.70992366,Intel Core i5,Intel 
Lenovo,12.5,16,16,Windows,3.29,425,1366,768,0,0,125.367428,Intel Core i5,Intel 
HP,15.6,8,180,Windows,4.61,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP,14,4,64,Windows,4.37,963.9260148,1366,768,0,1,111.9352036,Intel Core i7,Intel 
Lenovo,15.6,16,512,Windows,4.9,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,AMD
ASUS,10.1,4,512,Chrome OS,20.3,963.9260148,1920,1200,0,0,224.1738091,Intel Core i7,Intel 
Acer,16,32,512,Windows,4.37,963.9260148,2560,1600,1,0,188.6796226,Intel Core i7,NVIDIA
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
MSI,15.6,16,512,Windows,4.96,1253.84,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
MSI,16,16,512,Windows,4.97,1299,2560,1600,1,0,188.6796226,Intel Core i7,NVIDIA
Lenovo,15.6,8,512,Windows,4.81,594.99,1920,1080,0,0,141.2119981,AMD Processor,Intel 
Wavlink,15.6,16,512,Others/Linux/Mac OS,4.37,122.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,3.75,799.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
MSI,14,16,512,Windows,3.75,499,1920,1080,1,0,157.3505121,AMD Processor,AMD
Hasee,15.6,16,512,Windows,4.8,1699.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
MSI,14,8,512,Windows,2.62,449,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
ASUS,16,16,1024,Windows,5.29,1899.99,3840,2400,0,1,283.019434,Intel Core i7,NVIDIA
Colorful,15.6,16,512,Windows,4.37,945,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
Lenovo,14,8,256,Windows,3.42,499.99,1920,1200,0,1,161.7253908,AMD Processor,AMD
ASUS,15.6,32,1024,Windows,5.16,2799.99,3840,2160,0,1,282.4239962,Intel Core i9,NVIDIA
MSI,15.6,16,512,Windows,3.85,699,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
Acer,16,16,512,Windows,3.86,799.99,1920,1200,0,0,141.509717,Intel Core i7,Intel 
MSI,13.4,16,1024,Windows,4.37,899,1920,1200,1,1,168.9668262,Intel Core i7,Intel 
MSI,14,16,512,Windows,2.84,599,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
Lenovo,14,20,1024,Windows,3,559.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
HP,14,16,512,Others/Linux/Mac OS,4.37,685,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
MSI,14,16,512,Windows,3.75,649,1920,1080,1,0,157.3505121,AMD Processor,AMD
ASUS,15.6,8,512,Windows,3.75,699.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
MSI,16,16,512,Windows,6.06,1099,2560,1600,1,0,188.6796226,Intel Core i7,NVIDIA
MSI,13.3,16,1024,Windows,3.77,1149,1920,1200,1,0,170.2372535,Intel Core i7,Intel 
ASUS,13.3,32,1024,Windows,2.2,1399.99,2880,1800,0,0,255.3558803,Intel Core i7,Intel 
ASUS,16,16,1024,Windows,4.14,699.99,1920,1200,0,0,141.509717,AMD Processor,AMD
MSI,15.6,8,512,Windows,3.85,499,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
MSI,14,16,512,Windows,3.6,799,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
LG,15.6,16,1024,Windows,2.47,1049,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
LG,16,16,1024,Windows,2.65,1359.99,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
ASUS,13.4,16,512,Windows,2.47,1099.99,1920,1200,1,0,168.9668262,Intel Core i5,Intel 
MSI,16,32,1024,Windows,5.07,1799,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
Lenovo,16,16,1024,Windows,4.16,949.99,1920,1200,0,0,141.509717,Intel Core i7,Intel 
Microsoft,13,16,512,Others/Linux/Mac OS,4.37,479.99,1920,1080,0,1,169.4543977,Intel Core i7,Intel 
ASUS,17.3,24,2048,Windows,4.37,839.99,1920,1080,0,0,127.3356746,AMD Processor,AMD
ASUS,16,8,512,Windows,4.14,599.99,1920,1200,0,0,141.509717,AMD Processor,AMD
MSI,13.4,32,1024,Windows,2.98,1699,1920,1200,1,0,168.9668262,Intel Core i7,Intel 
ASUS,15.6,8,512,Windows,3.97,919.99,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
MSI,16,32,1024,Windows,4.19,1499,2560,1600,1,0,188.6796226,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,4.41,1478.99,1920,1080,0,0,141.2119981,AMD Processor,NVIDIA
LG,17,16,1024,Windows,2.98,1419.99,2560,1600,0,0,177.5808213,Intel Core i7,Intel 
MSI,15.6,16,512,Windows,3.85,899,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,3.75,849.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
Acer,15.6,8,512,Windows,3.9,649.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
Lenovo,16,16,512,Windows,4.63,799.99,2560,1600,0,1,188.6796226,Intel Core i7,Intel 
ASUS,16,16,1024,Windows,4.41,1099.99,3840,2400,0,0,283.019434,AMD Processor,NVIDIA
ASUS,15.6,16,1024,Windows,5.16,1499.99,3840,2160,0,1,282.4239962,Intel Core i7,NVIDIA
Acer,17.3,8,512,Windows,4.61,699.99,1920,1080,0,0,127.3356746,Intel Core i5,Intel 
MSI,16,16,1024,Windows,4.84,2449.99,2560,1600,1,0,188.6796226,Intel Core i7,NVIDIA
Lenovo,15.6,12,512,Others/Linux/Mac OS,4.81,620.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,14,16,1024,Windows,5.34,1099.99,2240,1400,0,0,188.6796226,Intel Core i7,NVIDIA
Acer,14,8,512,Windows,3.06,799.99,1920,1080,0,0,157.3505121,AMD Processor,NVIDIA
MSI,14,32,1024,Windows,3.53,1499,1920,1200,1,0,161.7253908,Intel Core i7,Intel 
Lenovo,15.6,8,256,Windows,3.59,599.99,1920,1080,0,0,141.2119981,Intel Core i3,Intel 
MSI,16,16,512,Windows,5.07,1399,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
MSI,14,32,1024,Windows,3.51,1699,2880,1800,1,0,242.5880863,Intel Core i7,Intel 
ASUS,14,16,1024,Windows,2.98,1099.99,2560,1600,0,0,215.6338544,Intel Core i7,Intel 
MSI,14,16,512,Windows,3.75,529,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
XPG,14,64,2048,Windows,4.37,1559,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
MSI,16,16,1024,Windows,5.07,1899,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
MSI,16,32,1024,Windows,4.63,1699,2560,1600,1,0,188.6796226,Intel Core i7,Intel 
Lenovo,16,16,512,Windows,4.16,899.99,1920,1200,0,1,141.509717,AMD Processor,AMD
XPG,14,32,1024,Windows,4.37,1399,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
MSI,15.6,16,1024,Windows,3.52,699,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
SAMSUNG,11.6,4,16,Chrome OS,4.37,254.99,1920,1080,0,0,189.9057905,Other Intel Processor,Intel 
LG,16,16,1024,Windows,3.52,1019.99,1920,1200,0,0,141.509717,AMD Processor,AMD
MSI,13.3,32,1024,Windows,2.18,1499,1920,1200,1,0,170.2372535,Intel Core i7,Intel 
SAMSUNG,15.6,8,512,Windows,4.37,1249.99,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
HP,15.6,8,512,Windows,4,461.79,1920,1080,0,0,141.2119981,Intel Core i3,Intel 
Lenovo,15.6,8,256,Windows,3.75,833.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
MSI,14,8,512,Windows,3.75,699,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,14,8,512,Windows,3.75,748.99,1920,1080,1,0,157.3505121,Intel Core i7,Intel 
MSI,14,8,512,Windows,3.6,929,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
ASUS,14,16,512,Windows,3.31,1068.99,2880,1800,0,0,242.5880863,Intel Core i7,Intel 
ASUS,13.3,16,512,Windows,2.65,1244.99,1920,1080,0,0,165.6321181,Intel Core i7,Intel 
ASUS,15.6,8,256,Windows,3.81,855.99,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
ASUS,14,8,512,Windows,4.37,1099.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Lenovo,15.6,16,512,Others/Linux/Mac OS,4.37,1935.99,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Microsoft,13,16,512,Windows,1.7,1499.99,2880,1920,0,1,266.2560942,Intel Core i7,Intel 
Lenovo,13.3,16,512,Windows,2.65,1394.99,2560,1600,0,1,226.9830047,Intel Core i5,Intel 
LG,16,16,1024,Windows,3.26,1767.99,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
ASUS,14,8,256,Windows,3.2,859.99,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Microsoft,13,16,256,Windows,1.94,1099.99,2880,1920,0,1,266.2560942,Intel Core i7,Intel 
Microsoft,13.5,16,512,Windows,2.86,1699.99,2256,1504,0,1,200.8425599,Intel Core i7,Intel 
ASUS,14,32,2048,Windows,2.2,1953.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
TOSHIBA,14,4,128,Windows,3.24,299.99,1366,768,0,0,111.9352036,Other Intel Processor,Intel 
ASUS,14,32,1024,Windows,3.09,2199.99,3840,2400,0,1,323.4507817,Intel Core i9,Intel 
Lenovo,13.3,8,256,Windows,2.8,686.06,1920,1080,0,0,165.6321181,Intel Core i7,Intel 
DELL,15.6,8,256,Windows,4,505.79,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
HP,15.6,16,256,Windows,3.84,599,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
ASUS,13.3,16,1024,Windows,2.65,1549.99,3840,2160,0,0,331.2642361,Intel Core i7,Intel 
ASUS,16,8,512,Windows,3.97,864.99,1920,1200,0,0,141.509717,Intel Core i5,Intel 
MSI,15.6,16,1024,Windows,4.09,1139.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Lenovo,14,12,256,Windows,3,536.79,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Mobile Workstation,16,64,1024,Windows,6.36,3539,1920,1080,0,0,137.6816981,Intel Core i9,Intel 
ASUS,16,32,1024,Windows,5.07,1699.99,2560,1600,0,0,188.6796226,Intel Core i7,NVIDIA
HP,15,16,256,Windows,3.71,1399,1920,1080,0,0,146.860478,Intel Core i5,Intel 
ASUS,16,32,2048,Windows,5.29,3416.99,3840,2400,0,0,283.019434,Intel Core i7,NVIDIA
DELL,16,16,512,Windows,4.21,849.99,1920,1200,0,0,141.509717,Intel Core i7,Intel 
HP,15.6,16,256,Windows,4,554.79,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
MSI,17.3,32,1024,Windows,6.82,3449,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ASUS,16,16,512,Windows,3.97,1213.99,3840,2400,0,0,283.019434,Intel Core i7,Intel 
ASUS,16,16,2048,Windows,5.29,2779.99,3840,2400,0,0,283.019434,Intel Core i7,NVIDIA
Acer,14,16,512,Windows,3.09,1199.99,2240,1400,0,0,188.6796226,Intel Core i7,NVIDIA
Acer,15.6,8,256,Windows,3.75,529.99,1920,1080,0,0,141.2119981,Intel Core i3,Intel 
MSI,14,16,512,Windows,3.6,1099,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,16,16,512,Windows,4.62,1099.99,1920,1200,1,1,141.509717,Intel Core i7,Intel 
MSI,14,16,512,Windows,3.61,1049.99,2880,1800,1,1,242.5880863,Intel Core i5,Intel 
MSI,13.4,16,512,Windows,3.74,1099.99,1920,1200,1,1,168.9668262,Intel Core i7,Intel 
Lenovo,11.6,4,32,Chrome OS,2.66,294.99,1366,768,0,0,135.0942112,Other Intel Processor,Intel 
MSI,15.6,16,512,Windows,3.64,1705.99,1920,1080,1,1,141.2119981,Intel Core i7,NVIDIA
MSI,17.3,32,1024,Windows,5.39,2499,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
MSI,14,8,512,Windows,2.62,799,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,16,32,1024,Windows,6.38,3695.99,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
MSI,16,32,1024,Windows,6.38,2349,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
MSI,14,8,512,Windows,2.62,799,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
Microsoft,15,8,512,Windows,3.4,1439.99,2496,1664,0,1,199.9879107,AMD Processor,AMD
MSI,13.4,16,512,Windows,2.98,1099.99,1920,1200,1,1,168.9668262,Intel Core i5,Intel 
Acer,16,16,512,Windows,3.86,799.99,1920,1200,0,0,141.509717,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,3.75,799.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
MSI,14,16,512,Windows,3.75,499,1920,1080,1,0,157.3505121,AMD Processor,AMD
MSI,15.6,16,512,Windows,3.85,699,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
MSI,14,8,512,Windows,2.62,449,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,15.6,8,512,Windows,3.85,499,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
MSI,14,16,512,Windows,3.75,649,1920,1080,1,0,157.3505121,AMD Processor,AMD
LG,16,16,1024,Windows,2.65,1359.99,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
LG,16,16,1024,Windows,3.52,1019.99,1920,1200,0,0,141.509717,AMD Processor,AMD
MSI,15.6,16,512,Windows,3.85,899,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
ASUS,16,16,1024,Windows,4.41,1099.99,3840,2400,0,0,283.019434,AMD Processor,NVIDIA
ASUS,15.6,16,1024,Windows,4.41,1478.99,1920,1080,0,0,141.2119981,AMD Processor,NVIDIA
MSI,16,16,512,Windows,5.07,1399,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
Acer,15.6,8,512,Windows,3.9,649.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
ASUS,14,16,1024,Windows,2.98,1099.99,2560,1600,0,0,215.6338544,Intel Core i7,Intel 
MSI,16,32,1024,Windows,4.19,1499,2560,1600,1,0,188.6796226,Intel Core i7,Intel 
LG,17,16,1024,Windows,2.98,1419.99,2560,1600,0,0,177.5808213,Intel Core i7,Intel 
ASUS,15.6,8,512,Windows,3.97,919.99,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
MSI,14,32,1024,Windows,3.53,1499,1920,1200,1,0,161.7253908,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,5.16,1499.99,3840,2160,0,1,282.4239962,Intel Core i7,NVIDIA
MSI,16,16,1024,Windows,5.07,1899,2560,1600,1,1,188.6796226,Intel Core i7,NVIDIA
ASUS,16,16,1024,Windows,5.29,1899.99,3840,2400,0,1,283.019434,Intel Core i7,NVIDIA
MSI,15.6,16,1024,Windows,3.52,699,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
MSI,14,16,512,Windows,3.75,529,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,13.3,32,1024,Windows,2.18,1499,1920,1200,1,0,170.2372535,Intel Core i7,Intel 
Lenovo,16,16,512,Windows,4.16,899.99,1920,1200,0,1,141.509717,AMD Processor,AMD
LG,15.6,16,1024,Windows,2.47,1049,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
MSI,14,8,512,Windows,3.75,748.99,1920,1080,1,0,157.3505121,Intel Core i7,Intel 
MSI,14,8,512,Windows,3.75,699,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,14,8,512,Windows,3.6,599.99,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
Microsoft,13.5,16,512,Windows,2.86,1399.99,2256,1504,0,1,200.8425599,Intel Core i7,Intel 
Lenovo,13.3,16,512,Windows,2.65,1127.03,2560,1600,0,1,226.9830047,Intel Core i5,Intel 
ASUS,15.6,8,256,Windows,3.81,816.2,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
TOSHIBA,14,4,128,Windows,3.24,299.99,1366,768,0,0,111.9352036,Other Intel Processor,Intel 
ASUS,16,8,512,Windows,3.97,864.99,1920,1200,0,0,141.509717,Intel Core i5,Intel 
SAMSUNG,15.6,8,512,Windows,4.37,1249.99,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
MSI,14,16,512,Windows,3.6,650.61,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
Acer,14,16,512,Windows,3.09,1199.99,2240,1400,0,0,188.6796226,Intel Core i7,NVIDIA
MSI,14,16,512,Windows,2.84,599,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
MSI,14,16,512,Windows,3.6,816.92,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
ASUS,15.6,8,512,Windows,3.97,825.2,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
MSI,15.6,16,512,Windows,3.64,1705.99,1920,1080,1,1,141.2119981,Intel Core i7,NVIDIA
MSI,14,8,512,Windows,2.62,799,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
ASUS,14,8,512,Windows,3.46,1137.99,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
MSI,14,8,512,Windows,2.62,799,1920,1080,1,0,157.3505121,Intel Core i5,Intel 
Microsoft,15,8,512,Windows,3.4,1439.99,2496,1664,0,1,199.9879107,AMD Processor,AMD
MSI,14,16,1024,Windows,2.84,1899,3840,2160,1,0,314.7010243,Intel Core i7,NVIDIA
ASUS,16,16,512,Windows,3.97,1025.99,1920,1200,0,0,141.509717,Intel Core i7,Intel 
MSI,14,16,512,Windows,4.29,1099,1920,1200,1,0,161.7253908,Intel Core i5,Intel 
MSI,14,16,512,Windows,4.64,703.14,1920,1080,1,0,157.3505121,Intel Core i5,NVIDIA
MSI,14,8,512,Windows,2.62,699,1920,1080,1,0,157.3505121,Intel Core i3,Intel 
ASUS,14,8,512,Windows,3.46,1299,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Microsoft,13.5,4,128,Windows,2.76,519.99,2256,1504,0,1,200.8425599,Intel Core i5,Intel 
ASUS,14,8,256,Windows,3,369,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
Lenovo,15.6,8,256,Windows,3.64,559.69,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
Microsoft,15,16,512,Windows,3.4,1549,2496,1664,0,1,199.9879107,Intel Core i7,Intel 
Microsoft,15,16,256,Windows,3.4,1169,2496,1664,0,1,199.9879107,Intel Core i7,Intel 
Microsoft,12.4,8,256,Windows,2.48,649.99,1536,1024,0,1,148.8743752,Intel Core i5,Intel 
MSI,17.3,16,512,Windows,5.4,1737.99,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Microsoft,12.4,8,128,Windows,2.48,699.99,1536,1024,0,1,148.8743752,Intel Core i5,Intel 
Microsoft,12.4,8,128,Windows,2.48,599.99,1536,1024,0,1,148.8743752,Intel Core i5,Intel 
Microsoft,13.5,8,512,Windows,2.79,819,2256,1504,0,1,200.8425599,Intel Core i5,Intel 
MSI,14,16,512,Windows,4.64,999,1920,1080,1,0,157.3505121,Intel Core i5,NVIDIA
ASUS,14,4,128,Windows,3,329,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,20,512,Windows,3,439.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,20,1024,Windows,3,459.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,12,512,Windows,3,409,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,15.6,16,512,Windows,3.97,799.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
MSI,14,8,512,Windows,2.62,943.84,1920,1080,1,0,157.3505121,Intel Core i7,Intel 
Microsoft,13.5,8,256,Windows,2.79,779,2256,1504,0,1,200.8425599,AMD Processor,AMD
MSI,15.6,16,1024,Windows,4.62,2549,3840,2160,1,0,282.4239962,Intel Core i7,NVIDIA
Lenovo,15.6,16,512,Windows,3.76,1749.99,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Microsoft,12.4,8,256,Windows,2.48,743.7,1536,1024,0,1,148.8743752,Intel Core i5,Intel 
Lenovo,15.6,16,256,Windows,3.75,1118.9,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Microsoft,13.5,8,512,Windows,2.86,999.99,2256,1504,0,1,200.8425599,Intel Core i5,Intel 
MSI,15.6,8,512,Windows,3.52,725,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
MSI,14,8,512,Windows,2.62,964.13,1920,1080,1,0,157.3505121,Intel Core i7,Intel 
ASUS,15.6,16,512,Windows,3.75,1067.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
ASUS,15.6,8,512,Windows,3.97,767,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
MSI,16,16,1024,Windows,5.07,2794.41,2560,1600,1,1,188.6796226,Intel Core i9,NVIDIA
HP,15.6,8,256,Windows,3.86,719,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
Acer,14,8,512,Windows,4.37,777.8,1920,1080,0,0,157.3505121,AMD Processor,AMD
HP,15.6,8,512,Windows,3.86,916.99,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
ASUS,15.6,8,128,Windows,3.53,472,1920,1080,0,0,141.2119981,AMD Processor,AMD
SAMSUNG,15.6,16,512,Windows,2.45,1449.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ASUS,14,16,1024,Windows,3.09,1299.99,2880,1800,0,1,242.5880863,Intel Core i7,NVIDIA
ASUS,15.6,16,2048,Windows,3.97,899.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,14,16,512,Windows,3.24,1799.99,3840,2160,0,0,314.7010243,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,3.97,849.98,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Microsoft,15,16,512,Windows,3.44,1599,2496,1664,0,1,199.9879107,Intel Core i7,Intel 
Lenovo,14,16,256,Windows,4.37,575,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,15.6,8,512,Windows,3.86,899,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
HP,14,4,64,Chrome OS,4.37,289.99,1920,1080,0,0,157.3505121,Other Intel Processor,Intel 
HP,14,4,64,Chrome OS,4.37,289.99,1920,1080,0,0,157.3505121,Other Intel Processor,Intel 
HP,14,4,64,Chrome OS,4.37,409.47,1920,1080,0,0,157.3505121,Other Intel Processor,Intel 
HP,14,4,64,Chrome OS,4.37,519.47,1920,1080,0,0,157.3505121,Other Intel Processor,Intel 
HP,14,4,64,Chrome OS,4.37,609.47,1920,1080,0,0,157.3505121,Other Intel Processor,Intel 
DELL,15.6,32,1024,Windows,4,692.69,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
DELL,13.3,8,256,Windows,4.37,649.99,1920,1080,0,0,165.6321181,Intel Core i5,Intel 
ASUS,15.6,16,1024,Windows,4.41,1149.99,1920,1080,0,1,141.2119981,AMD Processor,NVIDIA
ASUS,15.6,16,2048,Windows,4.41,1199.99,1920,1080,0,1,141.2119981,AMD Processor,NVIDIA
ASUS,13.3,8,256,Windows,3.02,599,3200,1800,0,1,276.0535301,Other Intel Processor,Intel 
