Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
Dell,"Dell Vostro 7510 Business Laptop, 15.6"" FHD Display, Intel Core i7-11800H, GeForce RTX 3050, 16GB RAM, 1TB SSD, Webcam, HDMI, SD Card Reader, Backlit KB, FP Reader, Wi-Fi 6, Windows 11 Pro",15.6,1920 x 1080,Core i7 Family,16.0,1 TB,NVIDIA GeForce RTX 3050,Windows 11 Pro,6.0,963.9260148199606
SAMSUNG,"SAMSUNG 15.6” Galaxy Book2 Pro with Intel ARC Laptop Computer, i7 / 32GB / 1TB, 12th Gen Intel Core Processor, Evo Certified, Lightweight, 2022 Model, Graphite",15.6,1920 x 1080,Core i7,1.0,1 TB,Intel ARC A350M,Windows,2.45,1899.99
Acer,"Acer - Nitro 5 15.6"" Laptop - Intel Core i5 --10300H 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Obsidian Black",15.6,1920 x 1080,Corei5-10300H,8.0,256 GB,NVIDIA GeForce GTX 1650,Windows 10,5.06,707.0
ASUS,"ASUS Chromebook C423NA, 14"" HD Nano-Edge Display, Intel Processor N3350, 4GB DDR4, 64GB eMMC, Chrome OS",14,1366 x 768,Celeron,4.0,64 GB,,Chrome OS,3.1,79.99
HP,"HP Chromebook 11, 11.6"", Celeron, 4GB, 16GB, Chrome OS",11.6,1366 x 768,Celeron,4.0,16 GB,Intel HD Graphics,Chrome OS,2.4,131.9
Acer,"Acer Chromebook 315 Laptop | Intel Pentium Silver N6000 | 15.6"" Full HD IPS Touch | Intel UHD Graphics | 8GB LPDDR4X | 64GB eMMC | Wi-Fi 6 | DTS Audio | Chrome OS | CB315-4HT-P8PQ",15.6,1920 x 1080,Pentium,8.0,64 GB,Intel UHD Graphics,Chrome OS,3.53,439.99
Acer,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",15.6,,Core I3 1115G4,8.0,128 GB,,,,299.99
Dell,"Dell XPS 13 (9310), 13.4- inch FHD+ Touch Laptop - Intel Core i7-1185G7, 16GB 4267MHz LPDDR4x RAM, 512GB SSD, Iris Xe Graphics, Windows 10 Pro - Platinum Silver with Black Palmrest",13.4,1920 x 1200,Core i7,16.0,512 GB,AMD,Windows 10 Pro,2.8,1597.0
HP,"2020 HP Laptop 15.6"" HD Touchscreen Intel Core i7-1065G7 8GB DDR4 SDRAM 512GB SSD Intel Iris Plus Graphics Windows 10",15.6,1366x768,Core i7,8.0,512 GB,Intel Iris Plus,Windows 10,3.86,479.0
HP,"HP 15-dw0037wm Notebook 15.6"" HD i3-8145U 2.1GHz 8GB RAM 1TB HDD Win 10 Home Ghost Silver",15.6,,2.1 GHz,8.0,1 TB,Intel UHD Graphics 630,Windows 10,3.84,299.99
Evoo,"Evoo Gaming 15.6” Laptop, FHD, 120Hz, AMD Ryzen 7 4800H Processor, NVIDIA GeForce RTX 2060, THX Spatial Audio, 512GB SSD, 16GB RAM, RGB Backlit Keyboard, HD Camera, Windows 10 Home, Black (EG-LP7-BK)",15.6,1920 x 1080,Ryzen 7 4800H,16.0,512 GB,NVIDIA GeForce RTX 2060,Windows 10 Home,8.91,1196.79
Panasonic,"Panasonic Toughbook CF-31 MK5, Intel i5-5300U @2.3GHz, 13.1-inch LED Touchscreen, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD, 4G LTE (Renewed)",13.1,1024 x 768,Core i5,16.0,1 TB,Intel HD Graphics 5500,Windows 10 Pro,7.9,618.96
Dell,"Dell XPS 15 9520 Laptop (2022) | 15.6"" 4K Touch | Core i9 - 1TB SSD - 64GB RAM - 3050 Ti | 14 Cores @ 5 GHz - 12th Gen CPU Win 11 Home (Renewed)",15.6,3456x2160 MP,Core i9,64.0,1000 GB,NVIDIA GeForce RTX 3050 Ti,Windows 11 Home,8.0,2299.0
HP,"HP X360 14 Chromebook Laptop Computer 14"" HD SVA Touch Display Intel Pentium Dual-Core N5000 Processor 4GB DDR4 128GB eMMC WiFi Webcam Chrome OS Google Classroom Compatible w/ 32GB SD Card",14,1280X720,Pentium N5000,4.0,128 GB,Intel UHD Graphics 600,Windows 10,3.64,189.0
Lenovo,"Lenovo 2023 Slim 7 Laptop 16"" 2.5K 120Hz Touchscreen 14-Core Intel 12th Core i7-12700H Arc A370 Graphics 16GB RAM 1TB SSD WI-FI 6E Thunderbolt 4 Backlit Keyboard Windows 11 Pro w/ RATZK 32GB USB",16,2560 x 1600,Core i7 Family,16.0,1 TB,Intel Arc A370 Graphics,Windows 11 Pro,7.0,1449.0
Lenovo,"Lenovo IdeaPad 14-inch HD WLED AMD A6-9229e 4GB 64GB eMMC Win 10 Laptop Platinum, Grey, 14-14.99 inches",14,1366 x 768,AMD A Series,4.0,32 GB,AMD Radeon R4,Windows 10,11.3,99.0
Acer,"Acer 2022 Predator Helios 300 Gaming Laptop 15.6"" FHD 165 Hz IPS 12th Intel Core i7-12700H NVIDIA RTX 3060 6GB GDDR6 32GB DDR5 1TB NVMe SSD Thunderbolt 4 Wi-Fi 6 RGB Backlit KB Win 10 Pro w/32GB USB",15.6,1920 x 1080,Core i7 Family,32.0,1 TB,NVIDIA GeForce RTX 3060,Windows 10 Pro,11.0,963.9260148199606
MSI,"MSI 2023 Cyborg 15.6"" 144Hz FHD IPS Gaming Laptop 10-Core Intel i7-13620H NVIDIA RTX 4050 6GB GDDR6 24GB DDR5 1TB NVMe SSD HDMI WiFi AX RJ45 USB-C w/DP Backlit Keyboard Windows 10 w/RE USB",15.6,1920 x 1080,Core i7 Family,16.0,1 TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Windows 10 Home,8.0,963.9260148199606
HP,"2022 HP Pavilion X360 15.6"" FHD IPS Touchscreen 2-in-1 Laptop Intel 11th i7-1165G7 4-Core Iris Xe Graphics 16GB DDR4 1TB SSD Type-C Displayport WiFi 6 FP Reader Windows 11 Home w/ RATZK 32GB USB",15.6,1920 x 1080,Core i7 Family,16.0,1 TB,Intel Iris Xe Graphics,Windows 11 Home,7.0,963.9260148199606
Acer,"Acer Predator Triton 500 SE Gaming/Creator Laptop | 12th Gen Intel i9-12900H | GeForce RTX 3080 Ti | 16"" WQXGA 240Hz G-SYNC Display | 32GB LPDDR5 | 1TB Gen 4x4 SSD | Killer Wi-Fi 6E | PT516-52s-99EL",16,2560 x 1600,Core i9,32.0,1 TB,,Windows 11 Home,5.29,2999.99
Dell,"Dell 2022 Inspiron i7620 7000 Series 2-in-1 Laptop 16"" FHD+ Touchscreen 12-Core 12th Intel i7-1260P Iris Xe Graphics 64GB DDR4 2TB NVMe SSD Thunderbolt 4 Wi-Fi 6E Backlit KB w/FP Windows 11 Pro",16,1920 x 1200,Core i7 Family,64.0,2 TB,Intel Iris Xe Graphics,Windows 11 Pro,8.0,1899.0
Acer,"Acer Aspire 5 A517-52-713G, 17.3"" Full HD IPS Display, 11th Gen Intel Core i7-1165G7, Intel Iris Xe Graphics, 16GB DDR4, 512GB NVMe SSD, WiFi 6, Fingerprint Reader, Backlit Keyboard",17.3,1920x1080,Intel Core i7,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,5.0,598.0
Dell,Dell 2023 Inspiron I5402 14 inch FHD Non-Touch Laptop 11th Gen Intel 4-Core i5-1135G7 Iris Xe Graphics 12GB DDR4 512GB NVMe SSD WiFi AX BT 5.1 USB-C Backlit Keyboard Windows 10 Pro,14,1920 x 1080,Core i5 Family,12.0,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,7.0,963.9260148199606
HP,"HP EliteBook 840 G8 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 16 GB Total RAM - 512 GB SSD - Silver",14,1920 x 1080,Core i7,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,2.98,849.99
Dell,Dell 2022 Inspiron I3000 15.6” FHD Touchscreen Laptop PC Intel 4-Core 10th i5-1035G1 Intel UHD Graphics 16GB DDR4 RAM 512GB M.2 NVMe SSD HDMI Webcam Bluetooth WiFi AC Card Reader Windows 11 Pro,15.6,1920 x 1080,Core i5 Family,16.0,512 GB,Intel Intel UHD Graphics,Windows 11 Pro,8.0,963.9260148199606
Acer,"Acer Chromebook Spin 311 CP311-2H-C3KA Convertible Laptop, Intel Celeron N4000, 11.6"" HD Touchscreen, 4GB LPDDR4, 64GB eMMC, Gigabit WiFi, Bluetooth 5.0",11.6,1366 x 768,Celeron N,4.0,64 GB,Intel,Chrome OS,2.62,321.11
HP,"HP Stream 11-Inch Laptop, Intel X5-E8000 Processor, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal and 1 TB Onedrive Storage for One Year (11-ak1010nr, Royal Blue)",11.6,1366 x 768,Atom x5 Z8300,4.0,32 GB,,Windows 10 S,2.3,153.0
ASUS,"ASUS ProArt StudioBook 16 Laptop, 16” 2560x1600 120Hz Display, AMD Ryzen 7, 32GB DDR4, 1TB PCIe SSD, Nvidia Geforce RTX 3060, Windows 11 Home, H5600QM-AH78, Star Black",16,2560 x 1600,AMD Ryzen 7 5800H,32.0,1 TB,NVIDIA GeForce RTX 3060,Windows 11 Home,5.29,1649.99
LG,"LG 2023 Gram Ultralight Laptop 17"" WQXGA IPS LGD Intel Evo 12-Core i7-1260P 16GB LPDDR5 Dual 512GB SSD Iris Xe Graphics HDMI WiFi 6E Thunderbolt4 Backlit FPR Full Day Battery Windows 11 Pro w/RE USB",17,2736 x 1824,Core i7 Family,16.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,7.0,1799.99
Dell,"[Win 11 Home] 2021 Newest Dell Inspiron 5510 15.6"" FHD Laptop, Intel Core i7-11370H, 16GB RAM, 512GB PCIe SSD, Thunderbolt 4, HDMI, Webcam, Fingerprint Reader, Wi-Fi 6, Backlit Keyboard, Silver",15.6,1920 x 1080,Core I7 11370H,16.0,512 GB,Intel Iris Xe Graphics,Windows 11,3.6,963.9260148199606
HP,"Latest HP Envy Laptop | 17.3"" FHD Touchscreen | Intel 4-Core i7-1165G7 | 32GB RAM 1TB NVMe SSD | Iris Xe Graphics | WiFi 6 | Type-C | Thunderbolt 4 | HDMI | Backlit KB | FPR | Windows 11 Pro",17.3,1920 x 1080,Core i7 Family,32.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,7.0,963.9260148199606
LG,"LG Gram 15Z95P Laptop 15.6"" Ultra-Lightweight, IPS, FHD (1920 x 1080), Intel CORE i7, 16GB RAM, 512GB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Black",15.6,1920 x 1080,Core i7 Family,16.0,512 GB,Intel Iris,Windows 11,2.47,1109.91
Acer,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",15.6,1920x1080,Core I3 1115G4,8.0,128 GB,Intel UHD Graphics,Windows 11 S,3.64,299.99
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3,3840 x 2160,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,5.4,1473.89
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
HP,"HP 14'' Chromebook Laptop, Intel Celeron N4120, 4 GB RAM, 64 eMMC, HD Display, Chrome OS, Intel UHD Graphics 600, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver) (Renewed)",14,1366 x 768,Celeron,4.0,,Intel UHD Graphics 600,Chrome OS,3.24,154.0
Lenovo,"Lenovo ThinkBook 15 G3 15.6"" FHD Business Laptop, AMD Ryzen 5 5500U, 8GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, 720p HD Camera, WiFi 6, Windows 10 Pro, Mineral Gray, 32GB SnowBell USB Card",15.6,1920 x 1080,Ryzen 5,8.0,256 GB,AMD Radeon Graphics,Windows 10 Pro,3.75,963.9260148199606
Acer,"Acer Predator Triton 500 PT515-52-73L3 Gaming Laptop, Intel i7-10750H, NVIDIA GeForce RTX 2070 SUPER, 15.6"" FHD NVIDIA G-SYNC Display, 300Hz, 16GB Dual-Channel DDR4, 512GB NVMe SSD, RGB Backlit KB",15.6,1920x1080,Corei7-10750H,16.0,512 GB,NVIDIA GeForce RTX 2070,Windows 10 Home,4.6,1499.0
BiTECOOL,"BiTECOOL Windows 11 Laptop, 2022 New 15.6 inches Full HD IPS Display Pc Laptops, Intel Celeron J4125 Quad Core, 8GB RAM and 256GB SSD, BT4.2, 2.4/5G WiFi, Full Size Keyboard, Slim",15.6,1920 x 1080,Celeron,8.0,256 GB,Intel UHD Graphics 600,Windows 11,3.4,963.9260148199606
HP,"HP 17.3"" Flagship HD+ Business Laptop, 16GB DDR4 RAM, 1TB PCIe SSD, Intel Quad Core i3-1125G4(Beat i5-1035G4), Bluetooth, HDMI, Webcam, Windows 11, Silver, w/GM Accessories",17.3,1600 x 900,Core i3,16.0,1 TB,Intel UHD Graphics,Windows 11,5.25,963.9260148199606
HP,"HP Pavilion Business Laptop, 15"" HD Display, Intel Pentium Silver N5000, Windows 11 Pro, 16GB RAM, 1TB SSD, Type-C, RJ-45, Online Conferencing, Office 365 1 Year, Long Battery Life, PC Mall USB Card",15.6,1366x768,Pentium,16.0,1 TB,Intel UHD Graphics,Windows 11 Pro,5.39,549.0
HP,"HP 15.6"" Laptop with Intel 4-core CPU, 15.6"" HD LED Display, Intel Quad-core Processor, Bluetooth and Wi-Fi, HDMI, Long Battery Life, Windows 11 Home in S Mode(16GB RAM | 1TB SSD)",15.6,1366 x 768,Pentium,16.0,1 TB,Intel UHD Graphics,Windows 11,5.14,499.0
HP,"HP 2022 Newest Pavilion 15.6"" HD Laptop, Intel Quad-core Pentium Processor, 16GB RAM, 1TB SSD, 11 Hr Battry Life, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Win 11",15.6,1366 x 768,Pentium N5000,16.0,1 TB,Intel UHD Graphics,Windows 11,5.29,499.0
HP,"HP Envy x360 2-in-1 Laptop, 15.6"" FHD Touchscreen, 12th Gen Intel Core i7-1255U, 32GB RAM, 1TB PCIe SSD, Webcam, Backlit Keyboard, Wi-Fi 6, HDMI, Windows 11 Home, Silver, Stylus Pen Included",15.6,1920 x 1080,Core i7 Family,32.0,1 TB,Intel Iris Xe Graphics,Windows 11 Home,3.78,1031.0
Lenovo,"Lenovo IdeaPad 3 17ALC6 17.3"" Laptop AMD Ryzen 5 5500U 12GB Ram 256GB Solid State Drive Windows 11 Home (Renewed)",17.3,,2.1 GHz,12.0,256 GB,AMD,"English, Windows 11 Home",4.63,963.9260148199606
HP,"HP Business Laptop 17-cn0075cl, Intel Core i7-1165G7, 16 GB DDR4 RAM, 1 TB HDD + 256 GB SSD, 17.3"" HD+ Touchscreen Display, Windows 11 Home (Renewed)",17.3,,Intel Core i7,16.0,256 GB,NVIDIA GeForce MX450,Windows 11 Home,6.78,963.9260148199606
Dell,"Dell Precision M7730 Laptop, 17.3inch FHD (1920x1080), Intel Xeon E-2176M, 64GB (4x16GB) RAM, 1TB SSD, NVIDIA Quadro P3200, Windows 10 Pro (Renewed)",17.3,1920 x 1080,Unknown,16.0,1 TB,NVIDIA Quadro P3200,Windows 10 Pro,4.0,699.99
Lenovo,Lenovo 20KH002WUS Ultrabook - ThinkPad X1 Carbon 6th Gen 14in 1920 x 1080 Core i5 i5 8350U 8 GB RAM 256 GB SSD Black Windows 10 Pro 64 bit Intel UHD Graphics 620 in Plane (Renewed),14,1920 x 1080,Core i5,8.0,256 GB,Intel UHD Graphics 620,Windows 10 Pro,3.0,284.99
HP,"HP ProBook 255 G7 15.6"" Business Laptop Computer, AMD Athlon Silver 3050U Up to 3.2GHz, 16GB DDR4 RAM, 256GB SSD, 802.11AC WiFi, Bluetooth 4.2, Dark ash Silver, Windows 10 Pro, BROAG Extension Cable",15.6,1366x768,Athlon 64 X2 Dual Core 3800+,16.0,256 TB,AMD Radeon Graphics,Windows 10 Pro,7.0,359.1
HP,"2022 HP Victus 15.6"" 144Hz Gaming Laptop, Intel 12th Core i5-12450H, 32GB RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 1650 Graphics 4GB, Backlit Keyboard, Windows 11 Pro, Mica Silver, 32GB USB Card",15.6,1920 x 1080,Core i5,32.0,2 TB,NVIDIA GeForce GTX 1650,Windows 11 Pro,5.06,910.42
HP,"Newest HP 14"" HD Touch-Screen Laptop, 11th Gen Intel Core i3-1115G4 3.0H (Beats i5-1035G1), 8GB RAM, 256GB SSD, WiFi 5, Webcam, Windows 10, EROSEFLAMINGO Accessories",14,1366 x 768 MP,Core i3,8.0,256 GB,Intel,Windows 10,4.49,330.88
Dell,"Dell Vostro 5620 16"" FHD Business Laptop, 12th Gen Intel Core i7-1260P, Windows 11 Pro, 32GB RAM, 2TB SSD, Intel Iris Xe Graphics, Backlit KB, Long Battery Life, Titan Gray",16,1920x1200,Core i7,32.0,2 TB,Intel Iris Xe Graphics,Windows 11 Pro,4.21,1210.99
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6,1920x1080,Celeron P4500,8.0,64 GB,,Chrome OS,5.59,299.99
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3,3840 x 2160,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,5.4,1473.89
Lenovo,"Lenovo Newest Ideapad 3 15 15.6"" Touchscreen Laptop Computer, 11th Gen Intel Core i3-1115G4 (Beat i5-8250U), 1TB SSD, 20GB RAM, HDMI, USB-C, WiFi, Bluetooth,Windows 11 S, Almond+JVQ MP",15.6,1366x768,Intel Core i3,20.0,1 TB,Intel UHD Graphics,Windows 11,4.07,549.0
Dell,"Dell Precision 7520 15.6 FHD, Core i7 6820HQ 2.7GHz, 32GB RAM, 512GB SSD, Windows 10 Pro 64Bit, CAM (Renewed)",15.6,,Core i7,32.0,,,Windows 10 Pro,3.88,398.99
Lenovo,"Lenovo Ideapad Flex 3 Chromebook - 11.6"" Touchscreen 2-in-1 Laptop - Intel Celeron N4020-4GB - 32GB eMMC - Abyss Blue - Chrome OS - 82BB0009US",11.6,,Celeron,4.0,,,Chrome OS,2.64,179.99
Dell,"Dell Latitude 7400 Laptop, 14.0 FHD (1920 x 1080) Non-Touch, Intel Core 8th Gen i7-8665U, 32GB RAM, 1TB SSD, Windows 10 Pro (Renewed)",14,1920 x 1080,Unknown,32.0,1 TB,Intel,Windows 10,2.99,495.0
MSI,"MSI GF63 Thin 9RCX -615 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1050Ti, 8GB, 512GB NVMe SSD, Win10",15.6,1920 x 1080,Intel Core i7,8.0,512 GB,NVIDIA GeForce GTX 1050 Ti,Windows 10,4.1,619.0
Lenovo,"Lenovo Flex 5 5i Chromebook 13.3"" FHD 2-in-1 Touchscreen (Intel Core i3-1115G4, 8GB RAM, 256GB PCIe SSD, Backlit, IST Stylus, Webcam) Flip Convertible Home & Education Laptop, Chrome OS",13.3,1920x1080,Intel Core i3,8.0,256 GB,Intel UHD Graphics,Chrome OS,2.98,419.99
Lenovo,"Lenovo 2022 14w Gen 2 14.0” HD 200 nits Laptop, AMD 3015e Processor, 4GB RAM, 64 GB eMMC, AMD Radeon Graphics, HD 720p with Webcam, Bluetooth 5.0, Windows 10 Pro, Black, 32GB USB Card",14,1366 x 768,AMD R Series,4.0,64 GB,AMD Radeon Graphics,Windows 10 Pro,3.08,199.0
SAMSUNG,"SAMSUNG Galaxy Book Go Laptop Computer PC Power Performance 18-Hour Battery Compact Light Shockproof Design WFH Ready WiFi 5, Silver, 128GB",14,1920 x 1080,Snapdragon,4.0,128 GB,,Windows 11 Home,3.06,256.0
Lenovo,"2022 Newest Lenovo Yoga 7i 2-in-1 16"" 2.5K Touch Premium Laptop | Intel Core i5-1240P | Backlit Keyboard | Fingerprint | Windows 11 | with Stylus Pen Bundle (Gray, 8GB RAM | 256GB SSD)",16,2560x1600,Intel Core i5,8.0,256 GB,Intel Iris Xe Graphics,Windows 11 Home,4.18,716.0
Lenovo,"Lenovo 2022 Newest IdeaPad 3, 14 Inch FHD Laptop, Intel Core i7 1165G7 Processor, 20GB RAM, 1TB SSD, Intel Iris X Graphics, Wi-Fi 6, Bluetooth, Windows 11 Home, Bundle with JAWFOAL",14,1920 x 1080,Intel Core i7-1165G7,20.0,1 TB,Intel Iris Xe Graphics,Windows 11 Home,4.55,609.99
Acer,"Acer Nitro 5 AN515-45-R21A Gaming Laptop, AMD Ryzen 5 5600H Hexa-Core Processor | NVIDIA GeForce RTX 3060 GPU | 15.6"" FHD 144Hz IPS Display | 16GB DDR4 | 512GB NVMe SSD | WiFi 6 | RGB Keyboard",15.6,1920 x 1080,AMD Ryzen 5 5600X,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,4.8,950.0
Ist computers,"Lenovo ThinkPad T14 14"" FHD (Intel 4-Core i5-1135G7, 32GB RAM, 1TB PCIe SSD, UHD Graphics) Business Laptop, Backlit KB, Fingerprint, Thunderbolt 4, Webcam, 3-Year Warranty, Windows 11 Pro",14,1920x1080,Core i5,32.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,5.29,969.99
Acer,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",15.6,1920x1080,Core I3 1115G4,8.0,128 GB,Intel UHD Graphics,Windows 11 S,3.64,299.99
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1252.84
Lenovo,"ThinkPad X1 Carbon 7th Gen 14"" Ultrabook - Intel Core i5-10210U Processor, 8GB RAM, 256GB PCIe-NVMe SSD, Windows 10 Pro 64-Bit",14,3840 x 2160,Core i5,8.0,256 GB,Intel UHD Graphics,Windows 10 Pro,2.4,1612.77
DP,"DP 14"" Laptop with Windows 10 S",14,1920 x 1080,Celeron,4.0,64 GB,Intel HD Graphics 500,Windows 10 S,3.98,265.03
Dell,Dell Latitude 14 5000 Series E5470 14-Inch business Laptop Intel Core i5-6200U Processor 8GB RAM 500GB Hard Drive Windows 10 Professional,14,,2.4 GHz,8.0,,Intel HD Graphics 520,Windows 10 Pro,3.88,963.9260148199606
HP,"HP Pavilion Gaming 15-Inch Laptop, Intel Core i5-9300H, NVIDIA GeForce GTX 1650, 12GB RAM, 512GB SSD, Windows 10 (15-dk0042nr, Black) (Renewed)",15.6,1920 x 1080,Core i5 Family,12.0,512 GB,NVIDIA GeForce GTX 1650,Windows 10 Home,4.92,823.01
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1254.71
HP,"HP 2022 Pavilion Premium Laptop, 15.6'' FHD Display, AMD Athlon N3050, 16GB RAM, 1TB SSD, Webcam, Thin & Portable, Office 365 1-Year, Long Battery Life, Windows 11, Natural Silver, ROKC HDMI Cable",15.6,1920 x 1080,Athlon Silver 3050U,16.0,1000 GB,AMD,Windows 11,3.75,549.99
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.19,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
Dell,"Dell xps 15 7590 laptop 15.6"" Intel i9-9980HK NVIDIA GTX 1650 1TB SSD 32GB RAM 4K uhd touch ( 3840 x 2160) windows 10 pro",15.6,3840 x 2160,Intel Core Duo,32.0,1 TB,NVIDIA GeForce GTX 1650,Windows 10,7.78,2649.0
Dell,"Dell XPS 15 7590 FHD Laptop PC Intel Core i7-9750H Processor, 32GB Ram, 1TB NVMe SSD, Thunderbolt NVIDIA GeForce GTX 1650 4GB GDDR5, Windows 10 (Renewed)",15.6,1920x1080,Core i7,32.0,1 TB,NVIDIA Quadro GTX 1650 4GB GDDR5,Windows 10 Pro,4.6,1089.0
Dell,"Dell Latitude 5000 5520 15.6"" No Notebook",15.6,1920 x 1080,Core i5,16.0,512 GB,,Windows 10 Pro,5.0,963.9260148199606
Lenovo,"Lenovo Yoga 910 Business 14"" 2 in 1 Full HD IPS Touchscreen Laptop/Tablet, Intel Dual-Core i7-7500U up to 3.5GHz 8GB DDR4 256GB SSD Backlit Keyboard 802.11ac Bluetooth USB Type-C Win 10",14,1920 x 1080,Core i7 7500U,8.0,256 GB,Intel HD Graphics 620,Windows 10,3.09,1199.0
Dell,"Dell Precision 5560 Laptop - 15.6"" UHD+ HDR400, (3840x2400) Touch - 2.6 GHz Intel Core i9-11950H 8-Core (11th Gen) - 1TB SSD - 64GB RAM - RTX A2000 - Windows 10 Pro",15.6,1920 x 1200,Intel Core i9,16.0,1 TB,NVIDIA RTX A2000 w/4GB,Windows 10 Pro,7.66,2968.77
Dell,"Dell Latitude 5420 Rugged Laptop, 14 FHD (1920 x 1080) Touchscreen, Intel Core 8th Gen i5-8350U, 16GB SDRAM RAM, 512GB SSD, Windows 10 Pro (Renewed)",14,1920 x 1080,Unknown,16.0,512 GB,Intel,Windows 10,4.9,1289.95
